request_freq,avg_tokens,longest_consec,var_score,sequence_time,user
1.3881632653061224,1.0,13.0,0.0016040794562279,68.02,user-1003
2.229183673469388,1.0,11.0,0.001466750223698,109.23,user-1003
1.050857142857143,1.0,23.0,0.0019550319393598,51.492,user-1005
2.3883469387755105,1.0,12.0,0.0014228811633065,117.029,user-1004
1.9277551020408163,1.0,14.0,0.0013980856074331,94.46,user-1004
1076.2365757575758,0.0336134453781512,5.0,0.0001697531388336,35515.807,user-744
413.1563,0.0535714285714285,5.0,0.0003480899285921,16526.252,user-687
437.4308292682927,0.0491803278688524,4.0,0.0003128038697456,17934.664,user-850
336.87,0.0425531914893617,5.0,0.0002746568607095,13811.67,user-687
325.2645263157895,0.0714285714285714,5.0,0.0002508152010694,12360.052,user-22
655.9783333333334,0.0459770114942528,6.0,0.000398634789234,25583.155,user-211
705.22475,0.031578947368421,5.0,0.0003080355691042,28208.99,user-594
295.7379375,0.0816326530612244,7.0,0.00055408312255,14195.421,user-108
226.65617021276597,0.1081081081081081,7.0,0.0003795606444311,10652.84,user-193
755.5661351351351,0.0319148936170212,5.0,0.0003566732211756,27955.947,user-436
369.7000612244898,0.0327868852459016,5.0,0.0004215221761096,18115.303,user-375
475.73325,0.056338028169014,5.0,0.0004434571383158,20932.263,user-219
1223.2556896551723,0.0252100840336134,7.0,0.0001564019185018,35474.415,user-262
773.4503636363636,0.0348837209302325,4.0,0.0002765647641346,25523.862,user-236
595.0589130434782,0.0434782608695652,9.0,0.0004072173123843,27372.71,user-719
843.1965952380953,0.0504201680672268,6.0,0.0003232942199234,35414.257,user-177
818.9146086956522,0.0317460317460317,6.0,0.0003976805601253,37670.072,user-914
760.0602666666667,0.0260869565217391,7.0,0.0005493150056268,34202.712,user-964
999.0131904761904,0.0283687943262411,6.0,0.0004510867001942,41958.554,user-971
718.5852702702703,0.0337078651685393,6.0,0.0003032674085251,26587.655,user-428
347.3567073170732,0.0625,5.0,0.0004024493409803,14241.625,user-303
470.3110227272727,0.0285714285714285,6.0,0.0004167542319905,20693.685,user-445
2.563434782608696,1.0,6.0,0.0004415496205168,117.918,user-4
860.8833469387755,0.0352112676056338,5.0,0.0004825573905673,42183.284,user-431
180.99179545454544,0.1071428571428571,6.0,0.0003843292743099,7963.639,user-102
371.83588,0.0625,7.0,0.0002021785330721,9295.897,user-658
365.9862,0.0357142857142857,6.0,0.0004177078244523,16469.379,user-730
380.5286,0.0576923076923076,7.0,0.000231741551032,15221.144,user-392
904.424575,0.040983606557377,6.0,0.0002965914663934,36176.983,user-502
1068.28103125,0.0347826086956521,6.0,0.000245093542616,34184.993,user-285
723.6278571428571,0.042016806722689,8.0,0.0005416852545733,35457.765,user-108
1.6169512195121951,1.0,5.0,0.0003490435283298,66.295,user-260
169.38332608695652,0.1111111111111111,5.0,0.0004167540646433,7791.633,user-430
417.9413636363636,0.032258064516129,5.0,0.000441549787864,18389.42,user-549
493.6765757575757,0.0545454545454545,5.0,0.0002670280118756,16291.327,user-111
467.38239473684206,0.0491803278688524,6.0,0.0002965916119127,17760.531,user-621
255.7783902439025,0.0833333333333333,5.0,0.0004634845554381,10486.914,user-482
663.3794499999999,0.0561797752808988,5.0,0.0003633487322065,26535.178,user-265
679.6725428571428,0.05,8.0,0.0002727499359016,23788.539,user-116
2.1383829787234045,1.0,8.0,0.0003929120975937,100.504,user-8
180.66335897435897,0.0833333333333333,6.0,0.0003204334207101,7045.871,user-486
1.8333333333333333,1.0,10.0,0.0005235660173627,77.0,user-894
606.6102857142857,0.0517241379310344,4.0,0.0001611703482916,16985.088,user-159
591.9072432432432,0.054054054054054,5.0,0.0003395070671094,21900.568,user-441
339.9983469387755,0.0526315789473684,5.0,0.0005569440581877,16659.919,user-39
2.657953488372093,1.0,7.0,0.0003757462782218,114.292,user-65
281.2082222222223,0.0697674418604651,5.0,0.0003662093622536,12654.37,user-284
556.6433823529412,0.03125,5.0,0.000300406582027,18925.875,user-48
406.9742424242425,0.0444444444444444,6.0,0.00028228681549,13430.15,user-677
482.1993043478261,0.04,5.0,0.000430105517806,22181.168,user-865
547.0451052631579,0.056338028169014,7.0,0.0003347386209487,20787.714,user-718
282.1432105263158,0.1081081081081081,5.0,0.0003690709290812,10721.442,user-978
18.51925581395349,0.75,5.0,0.0002937302087943,796.328,user-345
1312.5315151515151,0.0273972602739726,5.0,0.0001792898910926,43313.54,user-892
416.674675,0.0701754385964912,4.0,0.000329016424074,16666.987,user-414
212.33070454545452,0.09375,5.0,0.0005121217545807,9342.551,user-558
108.26666666666668,0.1578947368421052,7.0,0.0004053097873094,5196.8,user-833
641.2082727272727,0.0555555555555555,7.0,0.0002326957037431,21159.873,user-520
140.2200487804878,0.1,5.0,0.000425337546402,5749.022,user-31
355.9182391304348,0.0363636363636363,5.0,0.0004453643214204,16372.239,user-948
523.8944186046512,0.0394736842105263,6.0,0.0004234300395169,22527.46,user-668
739.574945945946,0.0326086956521739,5.0,0.0003089894598805,27364.273,user-524
679.9558863636364,0.05,5.0,0.0004835114978036,29918.059,user-391
