request_freq,avg_tokens,longest_consec,var_score,sequence_time,user
2.3275949367088606,1.0,16.0,0.00343513234292671,183.88,user-1003
2.422278481012658,1.0,20.0,0.0033264133671739027,191.36,user-1003
2.1334430379746836,1.0,11.0,0.00343513234292671,168.542,user-1003
1.8659493670886076,1.0,14.0,0.003740308415215292,147.41,user-1003
2.641721518987342,1.0,14.0,0.003229138494131917,208.696,user-1003
2.7665696202531644,1.0,17.0,0.003229138494131917,218.559,user-1003
1.9908101265822784,1.0,16.0,0.0036029791826854302,157.274,user-1003
2.096696202531646,1.0,21.0,0.00356101747274575,165.639,user-1003
2.2440506329113923,1.0,17.0,0.003425595590667692,177.28,user-1003
2.0332911392405064,1.0,16.0,0.0034961675573844265,160.63,user-1003
2.166126582278481,1.0,17.0,0.0034809087537699974,171.124,user-1003
2.943291139240506,1.0,13.0,0.003114697467023699,232.52,user-1003
2.342392405063291,1.0,11.0,0.003324506016722099,185.049,user-1003
2.0362025316455696,1.0,12.0,0.00354003661777591,160.86,user-1003
2.138481012658228,1.0,12.0,0.00356101747274575,168.94,user-1003
1.79873417721519,1.0,27.0,0.004150388762353074,142.1,user-1003
2.564050632911392,1.0,14.0,0.0032749149049752044,202.56,user-1003
2.0154430379746837,1.0,18.0,0.003629682089010681,159.22,user-1003
1.9782278481012658,1.0,17.0,0.003740308415215292,156.28,user-1003
2.076708860759494,1.0,12.0,0.0034961675573844265,164.06,user-1003
2.2841772151898736,1.0,14.0,0.003740308415215292,180.45,user-1003
1.961139240506329,1.0,18.0,0.00356101747274575,154.93,user-1003
2.412784810126582,1.0,14.0,0.0033264133671739027,190.61,user-1003
2.5260759493670886,1.0,15.0,0.003187176784192237,199.56,user-1003
2.0631645569620254,1.0,18.0,0.003778455424251365,162.99,user-1003
2.4135316455696203,1.0,19.0,0.00354003661777591,190.669,user-1003
1.7263291139240506,1.0,19.0,0.003629682089010681,136.38,user-1003
2.250620253164557,1.0,16.0,0.0034809087537699974,177.799,user-1003
2.4676075949367084,1.0,20.0,0.003229138494131917,194.941,user-1003
2.3278101265822784,1.0,13.0,0.0034961675573844265,183.897,user-1003
2.5474430379746837,1.0,11.0,0.003282544306782419,201.248,user-1003
2.020772151898734,1.0,16.0,0.003229138494131917,159.641,user-1003
2.1917721518987343,1.0,13.0,0.0036697364484985576,173.15,user-1003
3.0250632911392406,1.0,12.0,0.0030574769534695897,238.98,user-1003
2.330253164556962,1.0,13.0,0.003324506016722099,184.09,user-1003
2.156025316455696,1.0,17.0,0.0036029791826854302,170.326,user-1003
1.7864556962025318,1.0,24.0,0.0038585641432271178,141.13,user-1003
2.580506329113924,1.0,11.0,0.0032424899472945426,203.86,user-1003
1.4986075949367088,1.0,19.0,0.004030225683889445,118.39,user-1003
2.2593417721518985,1.0,14.0,0.0036697364484985576,178.488,user-1003
1.801759493670886,1.0,15.0,0.0034961675573844265,142.339,user-1003
2.131139240506329,1.0,21.0,0.0036697364484985576,168.36,user-1003
2.509493670886076,1.0,14.0,0.003324506016722099,198.25,user-1003
2.5715696202531646,1.0,14.0,0.003187176784192237,203.154,user-1003
1.530886075949367,1.0,20.0,0.004150388762353074,120.94,user-1003
2.026443037974684,1.0,10.0,0.00356101747274575,160.089,user-1003
2.5393670886075945,1.0,12.0,0.003425595590667692,200.61,user-1003
1.8575569620253163,1.0,21.0,0.0038585641432271178,146.747,user-1003
2.302544303797468,1.0,22.0,0.003377911829372601,181.901,user-1003
2.05126582278481,1.0,15.0,0.0036029791826854302,162.05,user-1003
2.217721518987342,1.0,19.0,0.003324506016722099,175.2,user-1003
1.7123291139240506,1.0,21.0,0.003814695082835634,135.274,user-1003
1.8078481012658227,1.0,19.0,0.004030225683889445,142.82,user-1003
2.3723037974683545,1.0,20.0,0.0034809087537699974,187.412,user-1003
2.3321518987341774,1.0,12.0,0.003324506016722099,184.24,user-1003
1.8935443037974682,1.0,17.0,0.003814695082835634,149.59,user-1003
2.2829113924050635,1.0,14.0,0.00343513234292671,180.35,user-1003
2.6524303797468356,1.0,14.0,0.003377911829372601,209.542,user-1003
1.9744303797468354,1.0,21.0,0.003740308415215292,155.98,user-1003
2.100759493670886,1.0,22.0,0.003629682089010681,165.96,user-1003
2.1930379746835444,1.0,16.0,0.003425595590667692,173.25,user-1003
2.5339113924050634,1.0,13.0,0.0031490297751561643,200.179,user-1003
2.038759493670886,1.0,18.0,0.003740308415215292,161.062,user-1003
1.876620253164557,1.0,14.0,0.003629682089010681,148.253,user-1003
1.2043037974683544,1.0,28.0,0.0046558366320810386,95.14,user-1003
2.1681012658227847,1.0,13.0,0.00343513234292671,171.28,user-1003
2.2535443037974683,1.0,13.0,0.0036029791826854302,178.03,user-1003
2.0484556962025318,1.0,16.0,0.00343513234292671,161.828,user-1003
2.1995949367088605,1.0,12.0,0.0032424899472945426,173.768,user-1003
2.1469367088607596,1.0,13.0,0.003324506016722099,169.608,user-1003
2.2058227848101266,1.0,20.0,0.00343513234292671,174.26,user-1003
2.3286075949367087,1.0,12.0,0.0033740971284689936,183.96,user-1003
2.169493670886076,1.0,10.0,0.003324506016722099,171.39,user-1003
2.7441772151898736,1.0,16.0,0.0030841798597948406,216.79,user-1003
3.005873417721519,1.0,11.0,0.0031204195183791097,237.464,user-1003
2.004,1.0,13.0,0.003778455424251365,158.316,user-1003
1.803012658227848,1.0,15.0,0.0036697364484985576,142.438,user-1003
1.4319493670886076,1.0,16.0,0.004030225683889445,113.124,user-1003
2.220253164556962,1.0,10.0,0.0034809087537699974,175.4,user-1003
1.818620253164557,1.0,17.0,0.003629682089010681,143.671,user-1003
1.9954556962025318,1.0,20.0,0.003740308415215292,157.641,user-1003
2.1317721518987343,1.0,11.0,0.003629682089010681,168.41,user-1003
1.438367088607595,1.0,17.0,0.00397491252078714,113.631,user-1003
2.5164556962025317,1.0,11.0,0.0032749149049752044,198.8,user-1003
1.8168227848101266,1.0,12.0,0.0036697364484985576,143.529,user-1003
2.1383544303797466,1.0,18.0,0.00356101747274575,168.93,user-1003
1.9145949367088608,1.0,18.0,0.0037021614061792194,151.253,user-1003
2.2698734177215187,1.0,20.0,0.00354003661777591,179.32,user-1003
2.3173417721518987,1.0,15.0,0.003377911829372601,183.07,user-1003
1.9944303797468352,1.0,12.0,0.0036697364484985576,157.56,user-1003
2.2274683544303797,1.0,15.0,0.003187176784192237,175.97,user-1003
1.9683544303797469,1.0,15.0,0.003740308415215292,155.5,user-1003
2.4259113924050633,1.0,11.0,0.0030574769534695897,191.647,user-1003
2.2034177215189876,1.0,19.0,0.00343513234292671,174.07,user-1003
2.2216708860759495,1.0,21.0,0.0036029791826854302,175.512,user-1003
2.03779746835443,1.0,17.0,0.0034961675573844265,160.986,user-1003
1.928607594936709,1.0,12.0,0.0036697364484985576,152.36,user-1003
1.9355822784810128,1.0,14.0,0.00343513234292671,152.911,user-1003
2.281050632911392,1.0,13.0,0.0036697364484985576,180.203,user-1003
2.6746835443037975,1.0,19.0,0.003229138494131917,211.3,user-1003
2.368987341772152,1.0,14.0,0.003324506016722099,187.15,user-1003
2.179240506329114,1.0,14.0,0.003425595590667692,172.16,user-1003
2.569493670886076,1.0,10.0,0.0031490297751561643,202.99,user-1003
1.9441139240506329,1.0,16.0,0.0036697364484985576,153.585,user-1003
2.1611392405063294,1.0,14.0,0.003629682089010681,170.73,user-1003
2.0693924050632915,1.0,16.0,0.0036029791826854302,163.482,user-1003
