request_freq,avg_tokens,longest_consec,var_score,sequence_time,user
0.8330689655172414,1.0,18.0,0.0007514952594646,24.159,user-1005
0.9861071428571428,1.0,17.0,0.0006532667648569,27.611,user-1005
2.453793103448276,1.0,9.0,0.0004768367944048,71.16,user-1004
2.6692068965517244,1.0,8.0,0.0004768367944048,77.407,user-1003
1.409758620689655,1.0,14.0,0.0007038114981695,40.883,user-1005
1.3788275862068966,1.0,11.0,0.0007038114981695,39.986,user-1005
1.7706896551724136,1.0,10.0,0.0004978176493747,51.35,user-1004
2.862758620689655,1.0,10.0,0.0004978176493747,83.02,user-1003
2.1010344827586205,1.0,9.0,0.0005092617520855,60.93,user-1003
688.9173461538461,0.0491803278688524,4.0,0.0001192087402154,17911.851,user-469
158.48655555555555,0.1333333333333333,8.0,0.0001869196312322,4279.137,user-537
1064.382931034483,0.0384615384615384,4.0,0.0001811974743753,30867.105,user-989
179.58989285714287,0.1666666666666666,5.0,0.000176429151906,5028.517,user-139
758.4048928571428,0.0277777777777777,4.0,0.0001707071005506,21235.337,user-484
718.7835652173914,0.0357142857142857,3.0,0.0001354213582086,16532.022,user-217
1.539655172413793,1.0,6.0,0.0001964562779897,44.65,user-339
535.6767142857143,0.0392156862745098,4.0,0.0001497262455808,14998.948,user-716
366.9940689655172,0.054054054054054,4.0,0.000135421063532,10642.828,user-690
1.9928275862068965,1.0,4.0,0.0002212518338632,57.792,user-925
574.3165600000001,0.0408163265306122,4.0,0.0001487727204216,14357.914,user-541
1.8326,1.0,4.0,0.0001792903276505,45.815,user-779
808.3447083333334,0.0303030303030303,5.0,0.0001344676384174,19400.273,user-149
337.8366666666667,0.0714285714285714,6.0,0.0001687999465498,8108.08,user-826
1.93004,1.0,5.0,0.000144958019518,48.251,user-451
289.55614814814817,0.074074074074074,4.0,0.0001754755285214,7818.016,user-906
690.8540344827586,0.0294117647058823,5.0,0.0002155297825077,20034.767,user-932
457.12948148148143,0.0476190476190476,7.0,0.000217437238461,12342.496,user-4
1.58448,1.0,5.0,0.0001087183609338,39.612,user-540
594.3755555555555,0.0545454545454545,4.0,0.0002346033925273,16048.14,user-950
370.18822222222224,0.0588235294117647,4.0,0.0001659387762623,9995.082,user-178
1.58224,1.0,4.0,0.0001487727204216,39.556,user-922
1.7854137931034484,1.0,7.0,0.0002079003807005,51.777,user-888
776.7715555555556,0.0422535211267605,6.0,0.0001964563834912,20972.832,user-817
665.05016,0.0535714285714285,3.0,0.000154494771777,16626.254,user-229
63.84320689655173,0.2857142857142857,6.0,0.0001716607221163,1851.453,user-505
76.79875,0.2857142857142857,4.0,0.0001134867834475,1843.17,user-330
790.7308695652174,0.032258064516129,3.0,6.866409239548316e-05,18186.81,user-341
440.73284,0.0526315789473684,4.0,0.0001659388744879,11018.321,user-622
1214.00576,0.0388349514563106,3.0,0.000135421267259,30350.144,user-130
