request_freq,avg_tokens,longest_consec,var_score,sequence_time,user
2.228627118644068,1.0,10.0,0.0017986282018667,131.489,user-1003
1.0107118644067796,1.0,22.0,0.0028152459926781,59.632,user-1005
1.3802203389830507,1.0,32.0,0.0025577536816846,81.433,user-1005
2.531186440677966,1.0,15.0,0.0017986282018667,149.34,user-1004
483.8499183673469,0.0375,7.0,0.0005741102122539,23708.646,user-120
807.6840612244898,0.0300751879699248,6.0,0.0004444103815313,39576.519,user-291
533.4561428571428,0.0317460317460317,4.0,0.00024986173048,18670.965,user-747
843.1965952380953,0.0504201680672268,6.0,0.0003232942199234,35414.257,user-177
1.7602978723404257,1.0,5.0,0.0004158003030154,82.734,user-12
1049.367125,0.0265486725663716,4.0,0.0002489082435197,33579.748,user-821
566.6994285714285,0.0617283950617283,7.0,0.0004167543920617,23801.376,user-720
806.0974509803922,0.036231884057971,6.0,0.0006828290024696,41110.97,user-368
660.9445510204082,0.055045871559633,5.0,0.0004577618346939,32386.283,user-639
1279.301575,0.0232558139534883,4.0,0.0003786075358209,51172.063,user-136
369.5802105263158,0.0555555555555555,6.0,0.0006713842994917,21066.072,user-208
1171.8988095238094,0.0301204819277108,5.0,0.0003004060145017,49219.75,user-531
479.2902549019608,0.0481927710843373,6.0,0.0004882792563857,24443.803,user-687
625.6497454545455,0.043103448275862,8.0,0.0006847359600194,34410.736,user-406
723.0812127659575,0.0347826086956521,6.0,0.0003795606444311,33984.817,user-268
188.7724347826087,0.1,6.0,0.0004873260313601,8683.532,user-816
394.6133469387755,0.0606060606060606,8.0,0.0004901867923746,19336.054,user-501
55.07727272727273,0.1818181818181818,5.0,0.0005187964707124,3029.25,user-702
206.21961538461537,0.054054054054054,7.0,0.0007219295912346,10723.42,user-861
437.0960784313725,0.0789473684210526,7.0,0.0005569438726506,22291.9,user-877
375.7824583333333,0.0491803278688524,6.0,0.0005846007297789,18037.558,user-3
458.55578723404255,0.0684931506849315,7.0,0.00052642662922,21552.122,user-404
440.4024166666667,0.056338028169014,6.0,0.0004892332071887,21139.316,user-939
203.9977647058824,0.0833333333333333,5.0,0.0004253366914761,10403.886,user-25
383.4163728813559,0.0519480519480519,7.0,0.0007228825470495,22621.566,user-600
165.55794642857143,0.09375,6.0,0.0006227469675627,9271.245,user-917
748.79,0.0458715596330275,5.0,0.0005416857675288,32197.97,user-494
548.4191186440678,0.0275229357798165,7.0,0.0007419560515675,32356.728,user-576
597.7689230769231,0.0285714285714285,9.0,0.000630376769548,31083.984,user-508
661.7745675675676,0.048780487804878,5.0,0.0002918233058143,24485.659,user-97
